friends,number_reviews,photos,area_AL,elite_user,y
26,378,114,0,1,-0.07756058
139,49,38,0,0,0.153049275
214,276,4,0,0,-0.07756058
41,3,0,0,0,0.153049275
690,357,3551,0,1,-0.07756058
14,43,14,0,0,0.153049275
20,29,3,0,0,0.153049275
0,1,0,0,0,-0.308170435
91,13,5,0,0,-0.07756058
12,31,4,0,0,-0.53878029
65,111,193,0,0,-0.07756058
0,8,0,0,0,0.153049275
0,10,0,0,0,0.153049275
76,25,7,0,0,-0.07756058
121,15,6,0,0,0.153049275
0,3,0,0,0,-0.07756058
42,2,1,0,0,0.153049275
56,1,0,0,0,-0.53878029
248,195,578,1,1,-0.07756058
5,348,46,0,0,0.153049275
3,45,25,0,0,0.153049275
0,10,0,0,0,-0.308170435
4,49,14,0,0,-0.07756058
17,39,20,1,0,-0.07756058
0,7,1,1,0,0.153049275
442,18,1,1,0,0.153049275
108,3,2,0,0,-0.308170435
58,12,2,0,0,0.153049275
1,561,184,1,0,-0.07756058
468,700,431,0,1,0.153049275
185,636,8455,1,1,-0.07756058
66,408,1448,0,1,0.153049275
455,7,2,0,0,0.153049275
287,255,87,0,0,-0.07756058
1235,445,413,0,1,0.153049275
34,20,78,0,0,0.153049275
0,1,0,0,0,0.153049275
618,1037,2550,1,1,-0.07756058
677,23,5,0,0,0.153049275
222,119,95,1,0,0.153049275
4,1580,5023,0,0,0.153049275
11,140,1,0,0,0.153049275
186,375,178,0,0,-0.07756058
54,11,8,0,0,0.153049275
44,23,12,0,0,0.153049275
234,9,1,0,0,0.153049275
267,411,1289,0,0,0.153049275
14,131,72,0,1,-0.07756058
131,63,5,0,0,-0.53878029
0,6,4,0,0,0.153049275
0,20,17,0,0,0.153049275
0,13,5,0,0,0.153049275
3,181,14,0,0,-0.308170435
3,29,0,0,0,0.153049275
5,42,15,0,0,-0.07756058
15,74,188,0,1,-0.07756058
82,167,195,0,1,0.153049275
464,29,18,0,0,-0.308170435
1,15,0,0,0,-0.07756058
117,290,785,0,0,-0.07756058
235,75,275,0,1,-0.07756058
90,21,6,0,0,0.153049275
98,148,103,1,1,-0.07756058
531,244,1217,0,0,0.153049275
5,17,30,1,0,0.153049275
19,170,133,1,0,0.153049275
0,17,33,0,0,0.153049275
0,41,6,0,0,0.153049275
12,92,669,0,0,0.153049275
117,104,467,0,0,0.153049275
155,129,280,0,1,0.153049275
16,273,22,0,1,0.153049275
105,25,2,0,0,0.153049275
0,10,0,0,0,0.153049275
43,55,14,0,0,0.153049275
390,442,150,0,0,0.153049275
125,3,10,0,0,0.153049275
13,32,2,0,0,0.153049275
54,155,355,0,0,0.153049275
3,35,15,1,0,-0.07756058
10,254,85,0,0,-0.308170435
38,30,11,0,0,0.153049275
10,33,14,0,0,-0.07756058
0,151,0,1,0,-0.308170435
62,163,1621,0,1,-0.308170435
1,4,0,1,0,0.153049275
6,42,3,1,0,0.153049275
0,39,0,1,0,-0.07756058
0,4,0,1,0,0.153049275
69,1502,6098,0,1,0.153049275
3,8,1,0,0,0.153049275
23,44,6,1,0,-0.308170435
8,30,85,0,0,-0.07756058
91,34,17,0,0,0.153049275
2,24,8,1,0,0.153049275
172,2,0,1,0,0.153049275
112,9,0,0,0,-0.07756058
137,828,2480,1,1,-0.07756058
142,173,49,0,1,-0.308170435
15,52,96,0,0,-0.07756058
219,18,3,0,0,-0.53878029
323,4,0,1,0,0.153049275
5,13,26,0,0,0.153049275
119,7,1,0,0,0.153049275
47,77,81,0,0,0.153049275
1588,1443,4568,0,0,-0.07756058
4,67,27,0,0,0.153049275
33,17,1,1,0,-0.53878029
8,69,43,0,0,0.153049275
37,154,372,0,0,-0.07756058
175,177,74,0,0,0.153049275
70,3,0,0,0,0.153049275
64,480,2033,1,0,-0.07756058
0,5,0,1,0,-0.07756058
156,168,26,1,0,0.153049275
116,622,1901,0,1,0.153049275
307,690,345,1,1,-0.07756058
1,206,46,0,0,-0.07756058
1392,244,3432,0,0,-0.07756058
98,120,7,1,1,0.153049275
19,161,19,1,0,0.153049275
77,6,0,0,0,-0.53878029
21,24,9,0,0,0.153049275
483,278,2490,1,0,-0.07756058
59,20,18,0,0,0.153049275
122,30,13,0,0,0.153049275
0,52,96,0,0,0.153049275
261,11,1,1,0,-0.07756058
276,430,131,0,1,0.153049275
532,153,372,0,1,0.153049275
585,146,949,0,0,0.153049275
0,2,0,0,0,0.153049275
6,4,2,0,0,-0.07756058
140,230,374,1,0,-0.07756058
8,47,39,0,0,0.153049275
1,4,0,0,0,0.153049275
0,7,0,1,0,-0.308170435
0,6,0,0,0,0.153049275
0,26,0,0,0,-0.53878029
8,10,3,0,0,-0.07756058
66,297,65,1,1,0.153049275
5,55,8,1,0,-0.07756058
33,75,54,0,0,-0.07756058
104,23,71,0,0,-0.07756058
89,82,35,0,0,0.153049275
0,101,8,0,0,0.153049275
121,34,29,1,0,-0.308170435
0,31,3,0,0,0.153049275
0,47,3,0,0,0.153049275
1,8,0,0,0,0.153049275
5,1,0,0,0,-0.07756058
1,5,7,0,0,0.153049275
38,57,0,0,0,-0.308170435
179,942,738,0,1,0.153049275
124,40,53,0,0,-0.07756058
0,24,0,1,0,-0.53878029
58,81,107,1,0,0.153049275
276,864,246,0,1,0.153049275
6,27,0,1,0,0.153049275
136,77,38,0,0,0.153049275
39,78,54,0,0,-0.308170435
344,58,76,0,0,0.153049275
64,10,18,0,0,-0.308170435
16,120,1169,0,0,0.153049275
16,47,6,0,0,0.153049275
203,103,109,0,0,-0.07756058
8,66,157,1,0,-0.308170435
34,29,608,0,0,-0.07756058
0,8,0,1,0,0.153049275
0,17,17,0,0,0.153049275
0,23,12,0,0,0.153049275
7,3,0,1,0,-0.07756058
0,51,9,0,0,0.153049275
45,83,358,1,0,-0.308170435
0,74,11,1,0,-0.07756058
0,40,2,0,0,-0.07756058
52,306,64,0,1,0.153049275
171,4,5,0,0,0.153049275
310,2,1,0,0,0.153049275
56,361,4,0,1,-0.308170435
6,12,2,1,0,-0.07756058
37,101,258,1,0,-0.07756058
384,298,1044,0,1,-0.07756058
64,12,6,1,0,-0.07756058
552,633,3418,0,1,0.153049275
10,82,0,0,0,0.153049275
68,262,108,1,0,0.153049275
10,27,1,0,0,0.153049275
0,12,16,0,0,-0.07756058
93,94,0,1,0,0.153049275
0,6,0,0,0,-0.53878029
56,7,4,0,0,0.153049275
20,3,0,0,0,-0.07756058
358,1418,199,0,1,-0.07756058
5,66,12,0,0,-0.07756058
823,40,5,1,0,-0.308170435
2,51,2,1,0,-0.07756058
1,7,0,1,0,0.153049275
0,4,8,1,0,0.153049275
484,1053,646,0,1,0.153049275
0,4,7,0,0,0.153049275
72,703,8,0,1,-0.07756058
210,375,153,0,1,0.153049275
225,1187,2333,0,1,-0.07756058
591,258,333,0,1,-0.07756058
0,28,2,0,0,0.153049275
214,34,24,0,0,-0.308170435
685,1085,3042,0,1,-0.07756058
110,182,1190,0,0,-0.07756058
399,116,221,0,0,-0.07756058
5000,1217,15203,0,1,-0.308170435
93,3,3,0,0,0.153049275
1451,1644,1189,1,1,0.153049275
74,145,58,0,0,0.153049275
23,61,9,0,0,0.153049275
3,107,27,0,0,0.153049275
11,4,2,0,0,0.153049275
18,44,22,1,0,-0.07756058
60,18,4,0,0,0.153049275
19,40,3,0,0,-0.308170435
80,19,4,1,0,0.153049275
0,35,8,0,0,0.153049275
0,20,0,0,0,-0.769390145
10,86,268,0,0,0.153049275
25,104,97,0,0,0.153049275
10,29,0,1,0,-0.07756058
147,196,511,0,0,-0.308170435
25,6,9,0,0,0.153049275
1,9,0,0,0,0.153049275
1037,659,6270,0,1,-0.07756058
64,41,60,0,0,0.153049275
18,5,0,0,0,0.153049275
119,71,165,1,0,-0.308170435
4,112,895,0,0,0.153049275
2,24,40,1,0,-0.07756058
154,297,426,0,0,0.153049275
0,16,15,0,0,0.153049275
0,3,1,0,0,0.153049275
73,18,9,0,0,0.153049275
2,27,0,0,0,0.153049275
11,203,53,0,0,-0.07756058
61,7,3,0,0,0.153049275
48,71,60,0,0,-0.07756058
79,478,4,0,0,-0.07756058
510,173,233,1,1,0.153049275
25,89,1,0,0,0.153049275
0,10,1,0,0,0.153049275
28,12,14,0,0,0.153049275
0,6,0,0,0,0.153049275
111,179,289,0,0,0.153049275
0,12,0,1,0,0.153049275
0,42,0,0,0,-0.308170435
55,21,10,1,0,0.153049275
0,26,2,0,0,0.153049275
9,21,5,0,0,0.153049275
34,71,54,0,0,0.153049275
297,101,114,0,0,-0.07756058
399,126,24,0,0,0.153049275
72,226,309,0,1,-0.308170435
165,18,0,0,0,0.153049275
155,38,13,0,0,-0.07756058
277,4,0,1,0,0.153049275
0,12,1,0,0,0.153049275
184,655,8,0,1,0.153049275
0,24,3,0,0,0.153049275
220,39,50,0,0,0.153049275
4,13,22,0,0,0.153049275
366,274,413,0,0,-0.07756058
1,53,17,0,0,-0.07756058
145,822,121,1,0,-0.07756058
0,43,24,0,0,0.153049275
557,10,7,0,0,0.153049275
214,16,1,0,0,0.153049275
872,79,573,1,0,-0.308170435
464,102,16,1,0,-0.308170435
1,34,0,0,0,-0.07756058
0,7,7,0,0,0.153049275
0,19,1,0,0,-0.308170435
154,302,513,0,1,-0.07756058
0,38,18,0,0,0.153049275
0,51,14,1,0,-0.769390145
188,9,0,1,0,0.153049275
73,592,2064,0,1,-0.07756058
83,392,27,1,0,0.153049275
69,102,27,0,0,0.153049275
1,19,55,0,0,0.153049275
95,106,185,0,0,0.153049275
1,221,41,0,0,-0.308170435
255,383,2999,1,0,-0.308170435
410,463,388,0,0,-0.07756058
0,6,0,1,0,0.153049275
152,7,0,1,0,-0.308170435
1058,994,5429,1,1,-0.07756058
335,152,212,0,0,0.153049275
1322,1911,8546,0,1,-0.308170435
733,901,2325,0,1,-0.308170435
45,314,39,1,0,-0.308170435
1,47,47,0,0,0.153049275
4,14,0,0,0,0.153049275
33,51,4,0,0,0.153049275
110,191,170,0,0,0.153049275
176,2,0,0,0,0.153049275
0,2,0,1,0,-0.769390145
127,62,64,1,0,0.153049275
3,4,0,0,0,-0.07756058
48,7,0,1,0,-0.53878029
31,2,1,0,0,-0.07756058
55,154,140,0,0,-0.07756058
456,203,352,0,1,-0.53878029
0,11,1,0,0,-0.53878029
0,3,1,0,0,0.153049275
11,41,13,0,0,-0.07756058
14,2,2,0,0,-0.769390145
789,60,15,0,0,0.153049275
124,4,11,0,0,0.153049275
0,15,4,0,0,0.153049275
2,70,18,0,0,-0.308170435
21,9,0,0,0,0.153049275
105,296,450,0,1,0.153049275
144,332,97,0,1,0.153049275
49,44,16,0,0,0.153049275
650,4,0,1,0,0.153049275
0,24,19,0,0,-0.308170435
88,348,19,0,0,-0.53878029
1,20,2,0,0,0.153049275
134,140,28,1,0,0.153049275
21,75,46,0,0,0.153049275
0,15,10,0,0,-0.07756058
158,396,641,0,1,-0.07756058
149,36,0,0,0,-0.769390145
146,146,223,0,0,0.153049275
0,8,2,0,0,0.153049275
3,79,58,0,0,0.153049275
12,28,11,0,0,0.153049275
172,259,2438,0,0,-0.308170435
7,203,356,0,0,0.153049275
45,30,2,0,0,-0.53878029
0,3,0,0,0,0.153049275
1,29,5,0,0,-0.07756058
423,99,63,0,0,0.153049275
56,4,3,0,0,-0.308170435
222,340,71,1,1,0.153049275
6,25,0,0,0,-0.07756058
12,9,1,1,0,0.153049275
8,12,6,1,0,0.153049275
0,12,1,0,0,0.153049275
144,220,962,0,0,-0.308170435
132,4,0,0,0,0.153049275
1,11,1,1,0,0.153049275
36,30,1,0,0,0.153049275
20,70,0,1,0,0.153049275
436,52,411,0,0,-0.308170435
35,132,479,0,0,0.153049275
41,23,19,0,0,-0.07756058
0,5,0,0,0,-0.07756058
0,51,8,1,0,-0.07756058
171,68,14,0,0,-0.07756058
1,15,4,0,0,0.153049275
0,21,5,1,0,0.153049275
585,896,685,0,1,0.153049275
131,40,5,1,0,-0.53878029
131,61,67,0,0,-0.53878029
0,19,9,0,0,-0.53878029
51,66,12,0,0,0.153049275
101,59,154,1,0,0.153049275
43,13,20,0,0,-0.07756058
6,2,0,0,0,0.153049275
103,239,379,0,1,0.153049275
63,76,41,0,0,-0.308170435
83,63,90,1,1,-0.07756058
0,8,4,0,0,0.153049275
58,52,17,0,0,0.153049275
310,73,218,1,0,0.153049275
241,2,0,0,0,-0.769390145
0,20,5,0,0,-0.07756058
71,8,0,0,0,0.153049275
0,3,0,0,0,0.153049275
1,17,0,0,0,0.153049275
6,23,103,1,0,-0.07756058
265,2,1,0,0,0.153049275
117,4,0,1,0,0.153049275
937,230,108,0,0,-0.07756058
272,343,75,0,1,0.153049275
28,113,55,0,0,-0.07756058
4,7,0,0,0,-0.308170435
480,12,1,1,0,0.153049275
0,10,2,0,0,0.153049275
79,79,66,0,0,-0.07756058
18,18,12,0,0,0.153049275
317,28,1,0,0,0.153049275
2,4,0,0,0,0.153049275
342,16,11,1,0,-0.07756058
170,63,19,0,0,-0.07756058
78,47,21,0,0,0.153049275
86,21,3,0,0,-0.07756058
13,45,16,0,0,0.153049275
105,318,1219,0,0,-0.07756058
3,11,23,0,0,0.153049275
25,78,1,0,0,0.153049275
2,32,18,0,0,-0.07756058
0,2,0,0,0,0.153049275
2,42,4,1,0,-0.07756058
110,79,78,0,1,0.153049275
276,147,86,1,0,-0.07756058
1,5,0,0,0,0.153049275
122,2,1,0,0,0.153049275
146,61,81,0,0,0.153049275
623,40,5,1,0,0.153049275
71,240,54,0,1,0.153049275
25,54,0,0,0,-0.53878029
0,43,231,0,0,-0.308170435
0,7,2,0,0,0.153049275
1,10,0,1,0,0.153049275
199,832,1926,0,0,0.153049275
24,196,60,0,0,0.153049275
53,16,0,0,0,-0.07756058
0,53,0,0,0,-0.308170435
0,162,114,0,0,-0.308170435
141,520,0,0,1,-0.308170435
807,222,40,0,0,0.153049275
16,75,48,0,0,0.153049275
114,25,1,0,0,0.153049275
0,59,3,1,0,-0.07756058
411,13,0,1,0,0.153049275
9,101,0,0,0,-0.07756058
1,48,1,0,0,-0.308170435
5,32,22,1,0,-0.07756058
156,103,101,0,0,-0.07756058
0,25,0,0,0,-0.07756058
10,139,328,0,0,0.153049275
306,8,0,0,0,-0.308170435
0,2,0,1,0,0.153049275
6,9,0,1,0,0.153049275
248,123,89,0,0,0.153049275
33,66,76,0,0,-0.53878029
50,37,11,1,0,0.153049275
12,26,81,0,0,0.153049275
127,32,0,0,0,0.153049275
0,4,0,0,0,-0.07756058
0,1,0,1,0,0.153049275
565,202,157,0,0,0.153049275
0,4,6,0,0,-0.07756058
285,261,1091,0,1,-0.07756058
9,259,183,0,1,0.153049275
2,27,0,0,0,-0.07756058
118,172,281,1,0,0.153049275
6,76,66,1,0,0.153049275
0,6,0,1,0,0.153049275
147,546,90,0,1,-0.07756058
0,3,0,0,0,0.153049275
97,77,3,1,0,0.153049275
0,29,0,0,0,0.153049275
9,43,174,0,0,-0.53878029
146,7,2,0,0,0.153049275
0,8,0,0,0,0.153049275
258,87,1,1,0,0.153049275
8,59,3,1,0,-0.07756058
0,3,0,0,0,-0.07756058
1,30,15,0,0,-0.308170435
5,4,1,0,0,-0.53878029
0,19,1,0,0,0.153049275
189,30,14,0,0,0.153049275
262,19,0,0,0,-0.07756058
369,40,27,0,0,0.153049275
26,99,160,0,0,-0.07756058
121,125,40,0,0,0.153049275
124,62,21,1,0,-0.07756058
158,26,10,0,0,0.153049275
189,97,53,0,0,0.153049275
15,104,86,0,0,0.153049275
292,235,87,0,0,0.153049275
6,158,9,0,1,-0.07756058
303,10,4,0,0,0.153049275
6,116,3,0,0,0.153049275
0,6,0,0,0,-0.07756058
30,149,11,1,0,-0.308170435
361,18,0,1,0,-0.07756058
551,8,4,1,0,-0.07756058
0,6,2,1,0,-0.07756058
1,23,1,1,0,0.153049275
0,4,0,0,0,0.153049275
8,74,90,1,0,0.153049275
0,14,0,0,0,-0.308170435
8,158,59,0,1,0.153049275
43,329,31,0,0,0.153049275
2,136,78,0,1,0.153049275
1,29,29,0,0,-0.07756058
0,9,0,0,0,0.153049275
38,128,8,0,0,0.153049275
44,31,22,0,0,0.153049275
375,102,623,1,0,-0.308170435
0,70,0,0,0,0.153049275
0,4,0,0,0,-0.53878029
0,19,6,0,0,0.153049275
0,573,0,0,0,-0.07756058
365,34,267,0,0,-0.53878029
77,16,36,0,0,0.153049275
160,74,91,0,0,-0.308170435
0,29,14,0,0,0.153049275
4,1,0,0,0,-0.07756058
98,8,2,0,0,-0.07756058
165,171,111,0,0,0.153049275
4,14,4,1,0,-0.07756058
1,54,1,1,0,-0.07756058
1,15,2,1,0,0.153049275
424,1378,1617,1,1,0.153049275
2,16,5,0,0,0.153049275
0,8,2,0,0,0.153049275
1,8,0,0,0,0.153049275
8,17,2,0,0,0.153049275
43,78,8,0,0,0.153049275
11,34,15,0,0,0.153049275
3,11,53,0,0,0.153049275
100,5,4,0,0,-0.53878029
362,117,0,0,0,0.153049275
226,4,0,0,0,0.153049275
20,734,54,0,0,0.153049275
12,15,15,0,0,0.153049275
34,17,23,0,0,0.153049275
3,38,49,0,0,0.153049275
0,16,1,0,0,0.153049275
25,20,7,0,0,0.153049275
2,282,327,1,0,0.153049275
64,139,128,0,0,0.153049275
0,3,0,1,0,0.153049275
0,17,2,0,0,-0.07756058
64,66,31,1,0,0.153049275
128,42,14,0,0,-0.308170435
0,2,3,0,0,-0.07756058
120,245,743,0,1,0.153049275
14,158,48,1,0,0.153049275
166,1119,98,0,1,-0.07756058
0,16,2,0,0,0.153049275
68,73,15,0,0,0.153049275
255,103,360,0,0,0.153049275
5,12,0,0,0,0.153049275
18,11,2,0,0,0.153049275
19,18,103,0,0,0.153049275
1679,623,1223,0,1,-0.07756058
9,101,36,1,1,-0.07756058
0,17,19,0,0,0.153049275
0,2,1,0,0,-0.07756058
301,160,139,0,0,-0.07756058
127,3,0,0,0,-0.07756058
31,8,7,0,0,0.153049275
1,27,0,1,0,0.153049275
3,58,21,0,1,-0.07756058
313,315,694,1,1,0.153049275
113,26,32,0,0,0.153049275
88,47,39,0,1,0.153049275
82,114,50,1,0,-0.07756058
0,15,1,1,0,0.153049275
536,382,176,0,1,0.153049275
2,33,1,0,0,0.153049275
127,26,0,0,0,0.153049275
4,35,53,0,0,0.153049275
0,9,4,0,0,0.153049275
583,232,432,0,0,0.153049275
31,121,163,0,0,0.153049275
17,28,4,0,0,-0.07756058
2,17,0,0,0,0.153049275
2,17,18,1,0,-0.07756058
3167,307,661,0,1,-0.07756058
395,398,524,0,1,0.153049275
179,19,4,0,0,0.153049275
2,24,47,1,0,0.153049275
106,118,18,0,0,0.153049275
32,31,25,0,0,0.153049275
3,22,4,1,0,0.153049275
131,93,4,0,0,0.153049275
256,25,0,1,0,-0.53878029
295,400,1065,1,1,-0.07756058
195,241,19,0,0,0.153049275
4,25,17,0,0,-0.308170435
21,191,8,0,0,0.153049275
0,21,0,0,0,-0.308170435
23,124,416,1,0,-0.07756058
0,3,0,0,0,0.153049275
51,185,52,0,0,-0.07756058
135,63,3,0,0,-0.07756058
0,10,9,0,0,0.153049275
190,345,168,1,0,-0.07756058
6,88,59,0,0,0.153049275
40,13,8,0,0,-0.07756058
47,415,126,1,0,-0.308170435
232,317,87,0,1,0.153049275
0,8,2,0,0,-0.308170435
107,20,0,1,0,-0.308170435
9,115,2,1,0,-0.308170435
47,10,0,0,0,0.153049275
107,519,1778,1,1,-0.308170435
11,31,181,0,0,0.153049275
0,28,5,0,0,0.153049275
60,6,11,0,0,-0.07756058
14,104,30,0,0,0.153049275
81,324,144,0,0,0.153049275
5,15,85,0,0,0.153049275
0,4,3,0,0,0.153049275
1716,1443,4368,0,1,-0.07756058
62,5,0,0,0,0.153049275
12,38,0,0,0,-0.308170435
1,14,2,0,0,-0.308170435
10,36,197,0,0,0.153049275
4,40,1,0,0,-0.308170435
11,123,21,0,0,-0.07756058
197,117,48,1,0,-0.07756058
112,60,27,0,0,0.153049275
0,11,1,1,0,-0.07756058
73,3,0,1,0,0.153049275
236,14,28,0,0,0.153049275
2,101,0,0,0,0.153049275
193,1521,2690,0,1,0.153049275
19,25,16,0,0,0.153049275
162,287,368,0,0,0.153049275
0,9,1,1,0,-0.308170435
0,17,13,0,0,-0.07756058
88,164,146,1,0,-0.07756058
6,33,10,0,0,0.153049275
368,109,264,0,0,-0.07756058
0,43,18,0,0,-0.308170435
48,46,1,1,0,0.153049275
68,25,9,0,0,0.153049275
21,29,3,1,0,0.153049275
60,5,4,0,0,0.153049275
357,496,470,0,1,0.153049275
193,176,140,0,0,0.153049275
0,48,4,1,0,-0.07756058
6,54,1,1,0,-0.07756058
154,471,1202,0,0,0.153049275
2,34,1,0,0,0.153049275
105,354,97,0,0,0.153049275
178,24,10,0,0,-0.07756058
2,115,29,1,0,0.153049275
4,5,3,0,0,0.153049275
105,397,87,0,0,0.153049275
127,160,107,1,0,-0.07756058
1,30,2,0,0,-0.07756058
85,171,1158,0,0,-0.07756058
89,9,3,1,0,0.153049275
3,25,3,0,0,0.153049275
0,34,26,0,0,-0.53878029
0,40,0,0,0,-0.308170435
23,25,0,1,0,-0.308170435
162,16,17,0,0,0.153049275
354,227,1326,1,0,-0.308170435
6,14,1,0,0,-0.07756058
201,88,5,1,0,-0.07756058
158,245,30,0,0,0.153049275
1,19,2,0,0,0.153049275
90,21,15,0,0,0.153049275
59,10,26,0,0,0.153049275
118,69,2,0,0,-0.53878029
14,65,28,0,0,-0.07756058
1,15,2,1,0,-0.07756058
1,42,9,0,0,0.153049275
198,2,1,0,0,0.153049275
29,300,29,0,0,-0.07756058
79,21,0,0,0,0.153049275
12,25,7,0,0,0.153049275
108,146,184,0,0,0.153049275
1,32,40,0,0,0.153049275
1,9,2,0,0,0.153049275
7,19,12,0,0,0.153049275
0,12,14,1,0,0.153049275
51,4,0,0,0,0.153049275
1,44,45,0,0,-0.07756058
227,89,250,1,0,0.153049275
0,38,65,0,0,-0.308170435
183,394,178,1,0,0.153049275
61,164,49,0,0,-0.308170435
0,2,0,0,0,0.153049275
13,64,7,1,0,-0.07756058
216,175,157,0,0,-0.07756058
129,77,27,0,0,0.153049275
75,160,1167,0,0,0.153049275
104,50,21,0,0,0.153049275
145,33,22,0,0,0.153049275
0,19,16,0,0,0.153049275
1,11,0,0,0,0.153049275
1,34,3,0,0,-0.308170435
15,69,14,1,0,-0.07756058
129,300,15,0,0,-0.07756058
0,3,0,0,0,0.153049275
0,13,4,0,0,0.153049275
251,15,7,0,0,-0.07756058
246,197,385,0,0,-0.07756058
5,23,17,1,0,0.153049275
441,22,0,0,0,0.153049275
4,8,4,0,0,0.153049275
280,113,1,1,0,-0.07756058
2,6,29,0,0,-0.07756058
475,12,28,0,0,0.153049275
0,28,10,1,0,0.153049275
534,169,82,0,0,-0.07756058
73,15,10,0,0,0.153049275
39,23,41,0,0,-0.53878029
7,39,0,0,0,0.153049275
10,75,10,1,0,-0.308170435
521,1024,4783,1,1,-0.07756058
93,10,1,0,0,0.153049275
2,33,0,0,0,0.153049275
0,39,0,1,0,-0.07756058
1270,411,244,0,1,-0.308170435
169,206,81,0,0,-0.07756058
225,37,44,0,0,-0.07756058
16,27,5,0,0,0.153049275
1,23,16,0,0,0.153049275
204,16,1,0,0,0.153049275
0,16,1,1,0,0.153049275
148,128,12,0,0,0.153049275
117,14,0,1,0,0.153049275
56,228,11,0,0,-0.07756058
13,10,1,0,0,0.153049275
2,13,16,0,0,0.153049275
15,55,29,0,0,-0.07756058
0,10,18,0,0,0.153049275
23,11,1,0,0,0.153049275
36,48,3,1,0,0.153049275
0,10,2,0,0,0.153049275
111,145,15,0,0,0.153049275
1,13,0,1,0,-0.07756058
2,18,2,0,0,-0.53878029
1,208,92,0,0,-0.07756058
1,5,0,1,0,-0.07756058
795,57,149,0,0,0.153049275
18,142,4,0,0,-0.308170435
431,611,3213,0,1,-0.308170435
0,1,0,0,0,0.153049275
96,13,2,1,0,0.153049275
0,15,2,0,0,-0.07756058
159,70,55,0,0,0.153049275
133,255,22,0,0,-0.308170435
0,22,11,0,0,-0.07756058
3,105,22,0,0,-0.07756058
30,344,30,0,0,-0.07756058
145,387,107,0,1,0.153049275
65,34,2,0,0,-0.07756058
10,114,56,0,0,-0.308170435
8,29,41,0,0,-0.308170435
0,1,0,0,0,0.153049275
0,6,2,0,0,-0.07756058
136,58,1,0,0,0.153049275
7,29,4,0,0,-0.308170435
29,50,0,0,0,0.153049275
184,35,41,0,0,-0.308170435
151,602,531,0,0,0.153049275
1,18,2,1,0,0.153049275
0,6,0,0,0,-0.07756058
115,40,8,0,0,0.153049275
0,2,0,0,0,0.153049275
0,10,0,0,0,0.153049275
19,209,8,1,1,-0.07756058
25,6,7,1,0,-0.308170435
419,4,0,1,0,-0.53878029
0,2,0,0,0,0.153049275
15,21,11,0,0,0.153049275
28,132,12,1,0,-0.53878029
281,348,88,1,0,-0.07756058
45,11,1,0,0,-0.07756058
459,91,20,0,0,0.153049275
5,70,0,1,0,0.153049275
57,75,30,0,0,0.153049275
0,26,0,0,0,-0.53878029
0,3,0,0,0,0.153049275
0,3,0,1,0,-0.53878029
20,33,4,1,0,-0.07756058
2,62,0,0,0,-0.769390145
133,9,0,1,0,-0.07756058
92,23,3,0,0,0.153049275
232,29,8,0,0,0.153049275
32,116,5,0,0,-0.07756058
3,42,106,0,0,0.153049275
3,6,18,0,0,0.153049275
0,48,28,0,0,0.153049275
0,84,0,1,0,0.153049275
55,16,3,1,0,-0.07756058
261,518,411,0,0,-0.07756058
0,70,4,1,0,0.153049275
1402,1500,6567,0,0,-0.07756058
0,46,9,0,0,0.153049275
24,10,11,0,0,-0.308170435
2,360,177,1,0,-0.07756058
2,5,19,0,0,0.153049275
4,149,35,0,0,0.153049275
5,8,0,1,0,0.153049275
1138,116,56,1,0,0.153049275
0,33,0,0,0,0.153049275
136,50,28,1,0,0.153049275
6,7,4,0,0,0.153049275
26,10,3,0,0,0.153049275
28,34,3,1,0,-0.07756058
112,6,0,0,0,0.153049275
0,5,0,1,0,-0.07756058
0,10,0,0,0,0.153049275
3,27,2,0,0,0.153049275
4,43,0,1,0,-0.07756058
79,361,37,1,0,-0.07756058
122,43,47,0,0,0.153049275
1,5,15,0,0,-0.308170435
59,83,79,0,0,-0.308170435
49,165,4,0,0,-0.07756058
112,91,0,0,0,-0.308170435
8,2,2,0,0,0.153049275
220,64,125,1,0,0.153049275
0,23,3,0,0,-0.07756058
228,205,107,0,0,0.153049275
24,10,0,0,0,-0.308170435
172,77,140,0,0,0.153049275
0,21,0,0,0,-0.07756058
75,232,101,0,0,0.153049275
0,15,5,0,0,0.153049275
3,26,0,0,0,0.153049275
0,4,1,0,0,-0.07756058
6,7,14,0,0,-0.07756058
9,8,3,0,0,0.153049275
1,19,8,1,0,0.153049275
324,133,744,0,0,-0.07756058
124,219,6,0,0,0.153049275
100,305,95,0,0,0.153049275
51,228,50,0,0,-0.308170435
417,9,1,0,0,0.153049275
80,61,18,1,0,0.153049275
6,14,10,0,0,0.153049275
74,4,0,1,0,-0.769390145
14,187,0,0,0,0.153049275
83,72,11,0,0,0.153049275
0,16,1,0,0,0.153049275
161,103,156,0,0,0.153049275
0,22,0,0,0,0.153049275
7,11,28,1,0,-0.07756058
377,6,0,1,0,0.153049275
216,38,24,0,0,0.153049275
373,115,275,0,0,-0.07756058
345,16,3,0,0,-0.308170435
91,291,16,0,0,-0.07756058
42,41,18,0,0,0.153049275
0,137,8,0,0,0.153049275
2,46,19,0,0,0.153049275
56,162,72,0,0,0.153049275
0,58,0,0,0,-0.308170435
1,10,4,0,0,-0.07756058
79,76,0,0,0,-0.07756058
2,21,4,0,0,0.153049275
324,636,2169,0,1,-0.07756058
4,35,13,0,0,-0.07756058
0,7,0,0,0,0.153049275
